tconst	averageRating	numVotes
tt0013462	6.6	71
tt0013469	6.4	289
tt0013472	7.6	540
tt0013480	6.5	45
tt0013482	6.4	16
tt0013486	7.5	4750
tt0013488	6.7	123
tt0013490	6.6	16
tt0013491	4.7	18
tt0013494	6.2	109
tt0013496	6.7	1923
tt0013500	5.2	11
tt0013501	7.1	77
tt0013502	6.4	17
tt0013506	6.8	75
tt0013511	5.7	38
tt0013512	7.3	133
tt0013513	6.0	9
tt0013515	6.7	545
tt0013520	5.4	332
tt0013524	6.1	47
tt0013527	7.0	16
tt0013534	4.5	26
tt0013535	6.5	23
tt0013538	6.0	34
tt0013540	4.5	35
tt0013549	7.0	61
tt0013555	6.8	64
tt0013556	7.1	2422
tt0013562	5.4	13
tt0013567	5.4	13
tt0013570	6.0	9
tt0013571	6.6	1107
tt0013572	5.7	40
tt0013573	6.6	78
tt0013574	6.7	156
tt0013579	6.6	1095
tt0013590	6.5	140
tt0013592	6.2	481
tt0013596	2.5	34
tt0013597	5.7	716
tt0013599	7.3	17
tt0013603	3.8	40
tt0013607	6.0	312
tt0013611	7.1	102
tt0013615	2.9	20
tt0013617	5.5	23
tt0013619	5.9	236
tt0013620	5.9	46
tt0013624	6.2	44
tt0013626	6.6	2844
tt0013627	5.3	22
tt0013629	6.5	41
tt0013631	6.4	15
tt0013635	6.0	13
tt0013658	7.1	43
tt0013662	7.0	500
tt0013668	6.5	37
tt0013672	6.5	48
tt0013674	6.9	626
tt0013679	6.8	17
tt0013681	5.5	28
tt0013682	7.4	109
tt0013687	7.1	12
tt0013688	6.5	879
tt0013690	4.8	148
tt0013699	4.8	12
tt0013704	6.1	219
tt0013705	5.5	169
tt0013710	7.1	27
tt0013716	6.5	22
tt0013719	6.3	34
tt0013724	6.0	16
tt0013727	7.0	34
tt0013728	5.8	71
tt0013730	6.7	157
tt0013735	5.2	123
tt0013736	6.7	12
tt0013739	5.2	16
tt0013741	6.5	637
tt0013750	6.5	1120
tt0013759	5.0	19
tt0013766	2.2	20
tt0013773	6.1	24
tt0013792	5.1	31
tt0013793	5.0	22
tt0013795	6.6	16
tt0013800	7.7	126
tt0013802	6.1	416
tt0013803	6.6	72
tt0013807	6.4	289
tt0013817	6.4	122
tt0013823	6.4	794
tt0013824	6.4	33
tt0013825	5.4	21
tt0013827	5.3	14
tt0013829	7.3	14
tt0013830	7.1	253
tt0013833	5.2	12
tt0013834	6.7	114
tt0013839	5.2	20
tt0013841	6.5	63
tt0013842	6.7	15
tt0013845	6.8	458
tt0013846	6.8	147
tt0013849	7.2	66
tt0013853	6.2	56
tt0013858	6.6	3160
tt0013859	7.0	18
tt0013861	6.1	22
tt0013864	7.0	23
tt0013865	6.7	135
tt0013866	5.9	31
tt0013867	7.2	37
tt0013868	6.9	146
tt0013871	4.2	25
tt0013872	6.7	85
tt0013877	6.9	30
tt0013879	6.6	15
tt0013882	6.8	22
tt0013885	5.9	45
tt0013886	5.9	29
tt0013891	5.8	14
tt0013892	6.4	58
tt0013896	6.0	86
tt0013901	6.4	25
tt0013902	7.1	37
tt0013903	5.0	24
tt0013905	7.3	13
tt0013906	4.7	38
tt0013908	6.4	36
tt0013909	5.7	372
tt0013912	6.1	76
tt0013916	6.6	142
tt0013917	5.6	47
tt0013920	5.8	20
tt0013925	6.1	26
tt0013926	6.3	39
tt0013929	4.6	12
tt0013930	5.5	53
tt0013932	6.3	85
tt0013933	7.4	1419
tt0013938	5.0	32
tt0013940	6.3	76
tt0013949	5.9	14
tt0013950	6.3	43
tt0013951	6.6	740
tt0013955	6.1	16
tt0013961	4.8	36
tt0013962	6.0	18
tt0013965	6.6	20
tt0013971	5.0	12
tt0013973	6.1	169
tt0013975	6.8	35
tt0013978	5.4	16
tt0013981	6.3	38
tt0013982	6.4	117
tt0013984	5.1	33
tt0013986	5.0	19
tt0013992	5.6	884
tt0013994	6.4	337
tt0013997	5.6	15
tt0014003	6.7	102
tt0014009	5.6	12
tt0014012	6.0	41
tt0014013	6.7	77
tt0014014	7.1	146
tt0014021	4.5	45
tt0014022	6.2	85
tt0014023	6.1	29
tt0014026	8.1	16
tt0014029	6.7	1199
tt0014031	3.4	51
tt0014032	5.8	7
tt0014034	6.6	52
tt0014039	5.8	29
tt0014040	6.9	26
tt0014042	6.7	93
tt0014045	7.1	99
tt0014046	6.2	53
tt0014051	7.2	37
tt0014057	6.6	55
tt0014063	7.1	628
tt0014064	6.1	89
tt0014066	6.4	15
tt0014068	6.9	30
tt0014069	6.6	28
tt0014073	4.8	41
tt0014074	8.2	31
tt0014079	6.2	22
tt0014081	6.0	62
tt0014090	5.2	33
tt0014097	5.0	40
tt0014100	6.3	68
tt0014108	7.0	199
tt0014109	7.0	1347
tt0014112	5.2	163
tt0014113	4.6	40
tt0014116	6.0	14
tt0014118	6.9	29
tt0014127	3.6	27
tt0014137	6.8	87
tt0014138	5.2	37
tt0014139	8.2	15
tt0014141	7.3	24
tt0014142	7.2	5974
tt0014144	5.6	18
tt0014145	3.7	21
tt0014146	6.1	90
tt0014149	5.4	13
tt0014157	5.2	37
tt0014158	7.5	20
tt0014159	6.7	20
tt0014164	7.2	14
tt0014165	4.6	15
tt0014168	6.3	28
tt0014171	4.6	76
tt0014174	6.6	11
tt0014175	5.7	36
tt0014177	6.4	19
tt0014179	5.7	124
tt0014181	5.8	11
tt0014183	7.3	14
tt0014184	5.4	11
tt0014186	5.9	121
tt0014187	6.6	19
tt0014188	4.5	21
tt0014189	3.7	24
tt0014191	5.3	86
tt0014193	4.5	18
tt0014196	5.0	40
tt0014199	5.4	14
tt0014202	5.8	45
tt0014203	5.0	16
tt0014205	6.4	1066
tt0014207	6.6	88
tt0014211	7.4	22
tt0014213	4.2	16
tt0014218	6.8	2499
tt0014223	7.0	20
tt0014228	7.2	18
tt0014229	5.9	45
tt0014231	6.6	14
tt0014239	7.6	17
tt0014241	5.9	109
tt0014248	4.8	22
tt0014249	5.6	19
tt0014250	6.5	13
tt0014262	7.2	19
tt0014264	6.4	54
tt0014267	6.2	6
tt0014269	4.9	26
tt0014279	6.3	17
tt0014284	6.3	14
tt0014285	7.9	42
tt0014293	5.7	75
tt0014298	6.7	37
tt0014301	6.3	74
tt0014302	6.8	62
tt0014303	3.5	23
tt0014309	7.1	34
tt0014310	6.0	76
tt0014316	5.7	121
tt0014320	6.5	159
tt0014321	5.7	126
tt0014322	6.9	22
tt0014323	5.9	93
tt0014332	3.8	10
tt0014339	7.0	36
tt0014341	7.8	12231
tt0014344	4.4	10
tt0014346	7.1	31
tt0014353	6.9	71
tt0014357	5.3	108
tt0014358	7.2	5556
tt0014359	5.2	30
tt0014363	6.6	95
tt0014367	5.3	19
tt0014379	6.9	25
tt0014385	7.1	65
tt0014388	5.0	18
tt0014391	6.2	25
tt0014397	6.7	353
tt0014398	6.4	28
tt0014401	6.0	9
tt0014406	6.4	2162
tt0014408	6.8	20
tt0014411	2.6	30
tt0014414	5.0	8
tt0014415	4.8	7
tt0014416	6.4	456
tt0014417	7.5	2472
tt0014419	5.6	232
tt0014423	6.4	35
tt0014426	5.4	27
tt0014429	8.1	22318
tt0014438	5.1	51
tt0014439	7.8	61
tt0014440	7.1	688
tt0014443	6.2	22
tt0014446	6.7	329
tt0014447	6.5	77
tt0014449	6.3	20
tt0014450	5.1	82
tt0014451	5.0	14
tt0014452	6.0	20
tt0014453	3.9	19
tt0014455	5.8	29
tt0014462	1.5	19
tt0014463	6.4	530
tt0014466	5.6	76
tt0014467	5.4	46
tt0014468	6.0	85
tt0014469	5.9	100
tt0014483	2.2	15
tt0014489	6.0	18
tt0014496	6.7	62
tt0014497	7.0	1075
tt0014499	6.8	89
tt0014502	5.3	16
tt0014503	6.8	13
tt0014504	4.9	14
tt0014508	5.3	26
tt0014509	6.6	98
tt0014510	7.1	21
tt0014516	6.8	450
tt0014521	7.1	28
tt0014522	6.6	45
tt0014523	6.7	17
tt0014524	6.2	189
tt0014526	6.5	13
tt0014528	6.5	21
tt0014532	6.8	2574
tt0014538	7.0	5077
tt0014539	4.1	48
tt0014542	6.0	35
tt0014543	5.2	24
tt0014547	6.1	55
tt0014553	5.1	42
tt0014558	5.2	29
tt0014560	6.1	89
tt0014563	6.2	16
tt0014568	7.4	15
tt0014570	6.8	31
tt0014576	6.7	7
tt0014577	6.2	50
tt0014582	6.2	61
tt0014584	7.1	443
tt0014586	6.6	2261
tt0014588	6.0	13
tt0014600	7.0	120
tt0014602	7.1	44
tt0014604	6.2	218
tt0014605	6.9	529
tt0014606	6.1	238
tt0014607	5.8	121
tt0014608	6.1	40
tt0014611	7.3	2002
tt0014615	7.0	25
tt0014617	5.7	38
tt0014619	6.4	140
tt0014624	6.9	6001
tt0014635	9.0	7
tt0014636	6.6	898
tt0014639	5.4	69
tt0014640	6.4	10
tt0014644	5.8	33
tt0014645	5.4	18
tt0014646	6.4	2818
tt0014647	6.6	22
tt0014650	6.6	18
tt0014651	6.7	46
tt0014652	6.3	23
tt0014656	5.5	262
tt0014657	4.4	52
tt0014658	5.7	65
tt0014659	4.7	194
tt0014660	4.8	188
tt0014661	5.8	51
tt0014662	5.4	251
tt0014663	4.6	177
tt0014664	5.3	262
tt0014665	5.8	298
tt0014667	6.3	153
tt0014668	6.8	105
tt0014672	6.3	459
tt0014679	6.4	46
tt0014682	6.7	44
tt0014687	5.7	19
tt0014689	5.8	39
tt0014694	6.7	3229
tt0014696	6.3	61
tt0014701	6.2	39
tt0014702	6.6	521
tt0014706	6.6	18
tt0014707	5.4	27
tt0014713	6.8	39
tt0014717	7.5	14
tt0014720	5.6	34
tt0014721	5.8	235
tt0014726	7.2	7
tt0014733	8.4	28
tt0014734	5.7	52
tt0014741	2.5	29
tt0014748	5.9	24
tt0014749	6.4	107
tt0014752	7.0	32
tt0014756	4.2	22
tt0014759	6.3	77
tt0014760	7.0	253
tt0014762	6.7	31
tt0014763	6.8	206
tt0014764	6.9	11
tt0014767	7.4	21
tt0014770	6.6	265
tt0014774	6.5	38
tt0014775	3.4	21
tt0014776	7.0	8
tt0014780	7.4	11
tt0014782	5.5	51
tt0014788	6.2	26
tt0014797	6.3	71
tt0014811	6.5	52
tt0014816	6.6	18
tt0014817	5.8	28
tt0014826	5.6	195
tt0014837	4.0	21
tt0014839	7.8	12
tt0014845	6.1	26
tt0014854	6.8	173
tt0014857	5.6	96
tt0014866	4.6	29
tt0014867	6.5	21
tt0014869	6.9	680
tt0014872	7.3	4145
tt0014874	6.3	174
tt0014882	6.6	87
tt0014883	5.8	107
tt0014886	6.2	154
tt0014888	5.1	23
tt0014891	5.5	43
tt0014892	6.1	53
tt0014893	6.2	17
tt0014898	6.7	677
tt0014900	6.2	958
tt0014901	4.6	39
tt0014903	6.3	131
tt0014904	6.1	24
tt0014915	6.9	13
tt0014925	6.1	208
tt0014927	7.0	19
tt0014931	7.1	117
tt0014933	6.0	79
tt0014944	5.5	27
tt0014945	7.7	3589
tt0014946	6.3	19
tt0014950	6.3	23
tt0014953	5.5	39
tt0014960	4.4	28
tt0014964	6.2	9
tt0014965	5.0	15
tt0014967	6.7	125
tt0014968	7.2	36
tt0014969	1.6	23
tt0014970	3.6	19
tt0014972	7.8	4153
tt0014977	3.4	52
tt0014978	6.5	128
tt0014981	5.9	25
tt0014982	6.8	299
tt0014985	6.4	23
tt0014989	5.9	22
tt0014990	6.4	18
tt0014991	5.9	35
tt0014992	6.0	112
tt0014996	6.9	23
tt0014997	6.8	42
tt0014999	4.1	51
tt0015001	7.0	15
tt0015002	7.1	1530
tt0015004	8.1	26
tt0015005	6.3	16
tt0015014	7.2	1011
tt0015015	5.9	31
tt0015016	7.2	2390
tt0015018	6.8	398
tt0015022	5.5	718
tt0015030	5.7	41
tt0015036	6.6	184
tt0015037	1.9	18
tt0015038	6.8	48
tt0015039	6.9	1174
tt0015044	6.5	16
tt0015045	7.4	14
tt0015051	6.0	95
tt0015053	6.0	47
tt0015064	8.0	14916
tt0015068	6.3	63
tt0015071	6.7	86
tt0015074	6.6	19
tt0015076	6.8	190
tt0015091	7.1	50
tt0015092	7.1	12
tt0015094	5.6	13
tt0015096	6.4	127
tt0015101	6.6	9
tt0015103	5.3	34
tt0015104	6.2	55
tt0015116	6.7	1121
tt0015117	7.0	43
tt0015119	7.1	1449
tt0015125	5.8	11
tt0015133	6.1	55
tt0015134	1.8	26
tt0015136	7.1	1983
tt0015138	8.0	8
tt0015141	6.9	94
tt0015145	6.0	504
tt0015146	5.4	23
tt0015150	7.2	34
tt0015152	6.4	74
tt0015156	4.9	10
tt0015157	5.7	9
tt0015163	7.6	10823
tt0015164	5.7	79
tt0015167	6.5	1091
tt0015168	6.9	62
tt0015169	5.4	11
tt0015171	5.8	28
tt0015174	7.9	4862
tt0015175	8.1	6382
tt0015177	6.1	105
tt0015180	6.3	29
tt0015184	4.2	22
tt0015185	5.3	11
tt0015189	6.3	9
tt0015191	5.3	22
tt0015197	5.1	25
tt0015200	5.6	130
tt0015202	7.0	3271
tt0015206	5.5	19
tt0015209	6.2	18
tt0015211	5.0	16
tt0015213	6.6	190
tt0015214	7.1	1945
tt0015217	6.3	50
tt0015219	6.1	111
tt0015222	7.6	8
tt0015224	7.1	1223
tt0015228	6.1	164
tt0015229	5.9	27
tt0015230	5.6	13
tt0015232	6.9	45
tt0015233	5.8	10
tt0015239	5.6	32
tt0015240	6.2	9
tt0015241	4.8	13
tt0015243	4.8	11
tt0015245	5.7	78
tt0015253	5.9	98
tt0015256	7.7	15
tt0015258	6.0	31
tt0015263	6.1	61
tt0015268	7.2	494
tt0015270	6.5	33
tt0015272	5.2	15
tt0015273	6.7	14
tt0015284	6.5	96
tt0015285	6.0	22
tt0015287	5.8	14
tt0015289	6.1	242
tt0015294	7.0	20
tt0015299	7.9	33
tt0015310	7.1	622
tt0015311	4.3	17
tt0015312	6.4	257
tt0015313	6.0	45
tt0015318	6.5	13
tt0015322	5.3	28
tt0015324	8.2	54899
tt0015329	5.2	214
tt0015331	6.5	116
tt0015332	5.0	18
tt0015339	5.7	110
tt0015342	5.7	105
tt0015343	5.8	240
tt0015347	6.6	25
tt0015349	7.7	74
tt0015353	5.3	20
tt0015354	6.0	13
tt0015355	5.0	28
tt0015356	3.9	20
tt0015361	7.6	8463
tt0015364	6.3	18
tt0015375	4.9	18
tt0015376	7.1	27
tt0015377	5.4	78
tt0015378	6.6	127
tt0015384	6.0	1456
tt0015389	1.8	26
tt0015390	5.7	110
tt0015391	2.6	22
tt0015393	7.8	12
tt0015394	4.8	22
tt0015399	5.9	18
tt0015400	7.7	6804
tt0015407	5.5	12
tt0015408	6.1	15
tt0015409	6.5	219
tt0015411	6.0	15
tt0015412	3.0	26
tt0015413	6.0	22
tt0015414	5.2	16
tt0015417	6.3	8
tt0015419	5.6	20
tt0015423	7.3	21
tt0015426	2.3	23
tt0015431	6.7	191
tt0015433	6.6	25
tt0015442	7.0	15
tt0015443	6.1	27
tt0015444	6.2	22
tt0015445	2.8	13
tt0015451	6.9	20
tt0015452	7.1	67
tt0015453	4.7	25
tt0015454	5.3	31
tt0015456	7.0	53
tt0015457	5.6	64
tt0015460	4.4	26
tt0015465	7.3	19
tt0015466	5.6	21
tt0015471	7.6	20
tt0015477	5.6	292
tt0015491	6.8	42
tt0015492	6.7	40
tt0015493	6.1	256
tt0015494	7.2	28
tt0015495	6.9	15
tt0015498	6.7	557
tt0015500	6.4	403
tt0015501	4.8	19
tt0015504	5.3	33
tt0015505	2.6	24
tt0015508	7.1	83
tt0015518	8.5	155
tt0015520	1.0	15
tt0015522	5.8	98
tt0015524	5.9	70
tt0015526	6.7	50
tt0015532	7.8	6688
tt0015533	6.3	27
tt0015535	5.4	25
tt0015537	5.6	22
tt0015539	1.4	18
tt0015542	4.8	42
tt0015543	6.1	32
tt0015547	6.3	38
tt0015551	4.4	152
tt0015552	4.6	164
tt0015553	4.9	200
tt0015554	4.4	124
tt0015555	4.7	145
tt0015556	4.5	124
tt0015557	5.6	33
tt0015558	5.2	209
tt0015559	5.0	103
tt0015560	5.0	242
tt0015561	4.8	138
tt0015562	5.2	197
tt0015563	5.7	322
tt0015564	4.8	238
tt0015569	4.9	63
tt0015570	6.0	39
tt0015572	7.1	21
tt0015577	6.6	79
tt0015579	3.3	23
tt0015589	5.2	23
tt0015592	6.6	146
tt0015600	5.8	14
tt0015602	5.7	18
tt0015605	5.0	11
tt0015612	5.9	95
tt0015613	4.8	9
tt0015616	6.2	25
tt0015617	6.7	25
tt0015620	5.6	19
tt0015621	6.3	45
tt0015623	5.4	14
tt0015624	7.9	7127
tt0015626	7.0	18
tt0015627	6.2	55
tt0015632	6.6	88
tt0015634	6.2	1148
tt0015635	6.3	84
tt0015638	6.1	23
tt0015639	5.7	34
tt0015643	7.8	212
tt0015644	6.2	13
tt0015648	7.9	60533
tt0015653	4.1	23
tt0015657	5.9	71
tt0015661	5.3	15
tt0015662	6.5	60
tt0015663	6.2	30
tt0015669	5.6	72
tt0015670	7.3	92
tt0015671	5.0	10
tt0015673	7.1	1447
tt0015680	5.8	6
tt0015684	6.3	673
tt0015686	6.0	85
tt0015687	6.5	412
tt0015688	6.8	20
tt0015689	3.1	22
tt0015690	5.0	14
tt0015691	5.8	64
tt0015693	6.4	773
tt0015694	4.8	17
tt0015700	6.6	65
tt0015702	6.5	79
tt0015713	5.4	28
tt0015714	6.2	37
tt0015716	6.1	21
tt0015719	5.4	11
tt0015720	4.2	19
tt0015722	5.3	17
tt0015724	6.1	27
tt0015727	6.5	47
tt0015728	7.7	20
tt0015730	5.8	15
tt0015735	7.0	35
tt0015738	6.5	23
tt0015739	6.8	31
tt0015740	6.2	47
tt0015742	6.7	17
tt0015745	7.0	39
tt0015746	4.6	19
tt0015749	4.8	35
tt0015750	5.9	104
tt0015751	6.2	24
tt0015758	6.9	553
tt0015763	6.3	399
tt0015765	6.8	24
tt0015766	6.6	42
tt0015768	7.0	2299
tt0015770	5.9	22
tt0015771	6.1	35
tt0015772	6.6	2209
tt0015773	5.8	15
tt0015775	7.2	23
tt0015777	4.6	17
tt0015778	7.5	27
tt0015794	6.4	224
tt0015799	5.7	74
tt0015800	6.1	88
tt0015801	7.0	433
tt0015802	5.3	33
tt0015809	5.8	13
tt0015810	6.8	41
tt0015811	3.3	55
tt0015813	5.4	21
tt0015814	7.2	17
tt0015816	6.2	21
tt0015820	5.8	27
tt0015840	6.0	104
tt0015841	7.5	5953
tt0015842	7.1	1686
tt0015847	5.8	149
tt0015851	5.1	19
tt0015852	6.4	26
tt0015856	2.1	18
tt0015859	5.5	15
tt0015861	6.5	613
tt0015863	7.1	4851
tt0015864	8.1	116554
tt0015866	6.2	19
tt0015867	7.0	41
tt0015872	6.9	198
tt0015873	7.7	1168
tt0015875	5.6	26
tt0015881	8.0	10576
tt0015882	5.4	39
tt0015883	6.8	284
tt0015888	5.6	93
tt0015900	5.7	37
tt0015901	4.1	27
tt0015902	5.9	18
tt0015903	4.9	29
tt0015906	7.3	55
tt0015909	6.8	191
tt0015916	6.6	212
tt0015917	5.8	17
tt0015918	7.6	42
tt0015919	6.1	17
tt0015921	7.4	186
tt0015924	6.5	22
tt0015926	6.3	15
tt0015927	10.0	16
tt0015929	5.4	29
tt0015930	5.3	46
tt0015935	6.4	157
tt0015937	7.8	21
tt0015939	1.6	19
tt0015947	6.6	56
tt0015948	6.8	191
tt0015950	5.3	30
tt0015951	1.3	41
tt0015953	5.8	357
tt0015954	6.9	23
tt0015956	6.6	268
tt0015958	6.8	12
tt0015959	6.0	162
tt0015961	5.3	23
tt0015963	6.4	34
tt0015965	5.0	15
tt0015968	7.0	21
tt0015972	7.3	27
tt0015973	6.1	216
tt0015975	7.6	14
tt0015976	6.7	58
tt0015977	6.2	268
tt0015979	6.4	89
tt0015980	8.1	22
tt0015981	4.2	13
tt0015987	7.1	47
tt0015988	7.2	48
tt0015989	7.3	14
tt0015990	6.9	57
tt0015992	6.1	69
tt0015993	7.4	18
tt0015994	7.1	35
tt0015995	6.1	15
tt0015996	6.2	31
tt0015997	7.1	17
tt0015998	6.4	26
tt0016004	7.2	1301
tt0016005	6.7	780
tt0016006	6.5	169
tt0016008	6.2	36
tt0016013	7.2	564
tt0016017	7.7	14
tt0016022	6.0	156
tt0016023	6.5	551
tt0016027	7.2	19
tt0016028	6.8	1040
tt0016029	7.0	1838
tt0016031	5.9	34
tt0016032	6.1	24
tt0016034	6.8	22
tt0016037	5.4	48
tt0016038	6.1	50
tt0016039	7.0	5676
tt0016042	5.2	24
tt0016049	6.0	128
tt0016051	6.4	44
tt0016052	5.3	31
tt0016053	6.1	75
tt0016060	5.4	43
tt0016061	5.6	16
tt0016063	6.5	50
tt0016064	6.6	36
tt0016065	5.1	52
tt0016066	6.0	14
tt0016069	6.2	23
tt0016073	6.0	16
tt0016076	4.2	25
tt0016083	4.6	16
tt0016084	6.8	55
tt0016085	5.4	64
tt0016094	5.6	31
tt0016096	7.2	94
tt0016097	5.8	25
tt0016104	7.3	2512
tt0016106	6.7	60
tt0016107	5.8	95
tt0016109	4.8	60
tt0016112	7.2	88
tt0016114	6.2	66
tt0016115	5.6	24
tt0016123	6.2	1318
tt0016129	6.0	155
tt0016134	7.6	22
tt0016140	5.1	22
tt0016142	6.5	245
tt0016145	7.2	10
tt0016147	6.0	81
tt0016150	6.3	15
tt0016156	6.8	50
tt0016163	7.3	59
tt0016167	6.1	17
tt0016170	5.5	24
tt0016172	6.0	89
tt0016174	2.2	182
tt0016184	1.6	180
tt0016185	7.0	473
tt0016186	6.3	22
tt0016192	6.6	13
tt0016194	6.8	22
tt0016195	8.3	31
tt0016198	5.7	35
tt0016201	6.1	265
tt0016202	6.5	19
tt0016205	7.1	165
tt0016207	7.2	15
tt0016212	6.2	63
tt0016213	7.4	22
tt0016214	5.4	24
tt0016218	4.5	25
tt0016220	7.5	19773
tt0016222	6.1	109
tt0016223	5.6	16
tt0016225	6.5	68
tt0016226	5.9	365
tt0016230	5.8	2791
tt0016231	6.0	33
tt0016232	7.2	305
tt0016234	5.6	22
tt0016235	6.0	88
tt0016237	6.0	54
tt0016238	6.4	30
tt0016240	6.4	181
tt0016241	5.1	263
tt0016245	4.9	87
tt0016246	7.1	45
tt0016251	5.1	206
tt0016258	7.0	402
tt0016259	5.9	27
tt0016268	7.2	74
tt0016276	6.4	368
tt0016283	7.1	70
tt0016284	6.7	26
tt0016286	6.4	30
tt0016288	6.3	235
tt0016294	6.3	177
tt0016295	6.5	11
tt0016300	6.4	25
tt0016301	7.8	26
tt0016305	6.1	24
tt0016307	7.3	19
tt0016308	6.6	581
tt0016309	5.6	281
tt0016310	6.6	423
tt0016323	5.9	26
tt0016324	3.6	23
tt0016325	6.4	64
tt0016328	6.2	20
tt0016332	7.8	11481
tt0016333	5.2	17
tt0016334	6.0	42
tt0016338	5.7	161
tt0016343	5.0	17
tt0016345	7.3	26
tt0016346	7.3	111
tt0016351	6.0	24
tt0016358	1.9	177
tt0016359	5.8	116
tt0016361	7.0	121
tt0016364	5.4	71
tt0016367	5.6	38
tt0016368	6.5	26
tt0016370	6.1	9
tt0016373	5.5	89
tt0016374	4.1	28
tt0016375	5.9	207
tt0016377	5.8	132
tt0016379	5.2	16
tt0016382	6.3	22
tt0016384	5.7	94
tt0016389	5.3	18
tt0016390	8.0	123
tt0016392	6.3	432
tt0016394	6.8	1036
tt0016395	7.3	414
tt0016396	6.2	16
tt0016399	5.2	34
tt0016400	6.9	27
tt0016403	6.3	37
tt0016408	4.6	11
tt0016409	6.4	48
tt0016417	4.4	53
tt0016420	5.7	32
tt0016424	5.2	14
tt0016430	5.8	30
tt0016433	4.8	17
tt0016434	6.8	10
tt0016438	6.6	26
tt0016439	6.4	215
tt0016446	7.6	114
tt0016449	5.3	22
tt0016453	5.5	19
tt0016461	6.5	663
tt0016462	6.2	11
tt0016463	5.5	44
tt0016467	5.7	20
tt0016468	5.2	26
tt0016469	5.9	151
tt0016471	6.5	88
tt0016473	7.2	2129
tt0016477	6.8	17
tt0016478	6.4	61
tt0016480	6.9	361
tt0016481	7.4	1357
tt0016487	7.0	82
tt0016491	7.6	918
tt0016493	6.6	248
tt0016497	6.4	32
tt0016499	6.2	37
tt0016500	5.5	49
tt0016501	6.3	15
tt0016507	4.8	15
tt0016508	6.4	13
tt0016515	4.7	22
tt0016518	5.8	21
tt0016521	7.0	32
tt0016523	7.1	16
tt0016524	6.1	42
tt0016526	7.0	76
tt0016530	6.0	38
tt0016532	5.2	20
tt0016533	5.1	23
tt0016534	6.6	82
tt0016535	1.0	22
tt0016541	7.1	61
tt0016544	4.9	1724
tt0016545	5.4	345
tt0016548	6.9	178
tt0016550	6.2	100
tt0016553	6.3	17
tt0016558	6.3	28
tt0016559	6.9	155
tt0016560	5.6	670
tt0016561	7.0	10
tt0016563	6.6	160
tt0016564	7.1	35
tt0016570	5.6	32
tt0016573	4.9	20
tt0016575	6.3	36
tt0016580	5.8	28
tt0016581	5.2	31
tt0016582	5.4	78
tt0016583	5.1	198
tt0016584	6.1	25
tt0016585	5.3	207
tt0016586	4.8	141
tt0016587	4.8	145
tt0016588	5.9	28
tt0016589	5.2	229
tt0016590	5.4	52
tt0016591	5.1	148
tt0016592	5.3	27
tt0016593	5.3	276
tt0016594	4.8	183
tt0016595	5.5	33
tt0016597	6.1	21
tt0016598	5.8	26
tt0016600	5.1	410
tt0016601	7.0	17
tt0016603	7.2	51
tt0016607	6.2	46
tt0016615	5.5	25
tt0016618	4.3	16
tt0016621	5.5	10
tt0016623	7.0	20
tt0016624	5.7	8
tt0016627	7.1	1268
tt0016628	7.2	25
tt0016629	6.5	872
tt0016630	7.0	3798
tt0016632	6.3	169
tt0016634	7.0	446
tt0016638	6.2	56
tt0016639	7.2	72
tt0016640	6.4	481
tt0016641	7.8	7857
tt0016642	7.0	20
tt0016643	6.3	284
tt0016646	6.6	624
tt0016650	5.5	19
tt0016653	4.8	25
tt0016654	7.0	2071
tt0016655	6.7	870
tt0016658	4.1	29
tt0016659	1.6	24
tt0016660	6.2	44
tt0016662	6.1	22
tt0016664	5.7	209
tt0016666	5.2	24
tt0016669	7.2	1646
tt0016670	6.8	11
tt0016672	5.4	611
tt0016673	5.0	15
tt0016675	6.3	20
tt0016676	4.7	27
tt0016677	7.3	18
tt0016679	5.3	21
tt0016685	5.9	17
tt0016689	5.7	22
tt0016690	6.2	1522
tt0016691	6.8	141
tt0016692	6.3	33
tt0016693	6.2	16
tt0016694	6.1	21
tt0016695	5.3	24
tt0016696	7.1	34
tt0016703	7.7	19
tt0016706	7.1	47
tt0016709	6.7	104
tt0016710	4.9	17
tt0016713	2.2	22
tt0016715	5.3	23
tt0016716	4.1	39
tt0016719	5.6	21
tt0016722	4.0	8
tt0016724	5.4	17
tt0016726	6.6	107
tt0016730	6.1	124
tt0016732	6.3	15
tt0016733	7.0	16
tt0016734	7.0	27
tt0016743	6.0	21
tt0016745	6.8	27
tt0016747	6.5	293
tt0016749	5.5	52
tt0016751	7.2	101
tt0016762	6.6	195
tt0016766	6.1	21
tt0016768	4.6	27
tt0016770	7.0	22
tt0016772	4.9	13
tt0016776	5.9	23
tt0016778	6.8	21
tt0016781	5.1	16
tt0016782	5.9	57
tt0016783	6.6	170
tt0016784	4.8	17
tt0016787	6.9	40
tt0016794	5.7	50
tt0016800	7.4	54
tt0016801	7.0	210
tt0016804	7.1	936
tt0016806	7.4	20
tt0016807	5.9	18
tt0016812	7.1	112
tt0016814	7.0	13
tt0016815	4.6	30
tt0016820	6.6	335
tt0016822	7.0	1070
tt0016823	6.2	22
tt0016825	5.4	21
tt0016827	7.1	135
tt0016832	7.1	511
tt0016833	6.1	24
tt0016834	7.0	15
tt0016835	7.4	52
tt0016841	6.0	15
tt0016843	6.3	9
tt0016844	7.3	35
